image_id,entity_type,entity_id,image_path,image_description
IMG1336,artifact,A180,images/artifacts/A180_Stone_Memorial_Inscription_&_Battlefield/img1.jpg,artifact image
IMG1337,artifact,A180,images/artifacts/A180_Stone_Memorial_Inscription_&_Battlefield/img2.jpg,artifact image
IMG1338,artifact,A180,images/artifacts/A180_Stone_Memorial_Inscription_&_Battlefield/img3.jpg,artifact image
IMG1339,artifact,A200,images/artifacts/A200_Temple_&_Two_Inscriptions_(Ajara_Parshwanath)/img1.jpg,artifact image
IMG1340,artifact,A200,images/artifacts/A200_Temple_&_Two_Inscriptions_(Ajara_Parshwanath)/img2.jpg,artifact image
IMG1341,artifact,A200,images/artifacts/A200_Temple_&_Two_Inscriptions_(Ajara_Parshwanath)/img3.jpg,artifact image
IMG1342,artifact,A202,images/artifacts/A202_Stone_Inscriptions_Near_Talav/img1.jpg,artifact image
IMG1343,artifact,A202,images/artifacts/A202_Stone_Inscriptions_Near_Talav/img2.jpg,artifact image
IMG1344,artifact,A202,images/artifacts/A202_Stone_Inscriptions_Near_Talav/img3.jpg,artifact image
IMG1345,artifact,A211,images/artifacts/A211_Two_Stone_Inscriptions_on_Jumma_Masjid/img1.jpg,artifact image
IMG1346,artifact,A211,images/artifacts/A211_Two_Stone_Inscriptions_on_Jumma_Masjid/img2.jpg,artifact image
IMG1347,artifact,A211,images/artifacts/A211_Two_Stone_Inscriptions_on_Jumma_Masjid/img3.jpg,artifact image
IMG1348,artifact,A212,images/artifacts/A212_Two_Idols_of_Kshetrapal_At_Vav_(Pujari_Vav)/img1.jpg,artifact image
IMG1349,artifact,A212,images/artifacts/A212_Two_Idols_of_Kshetrapal_At_Vav_(Pujari_Vav)/img2.jpg,artifact image
IMG1350,artifact,A212,images/artifacts/A212_Two_Idols_of_Kshetrapal_At_Vav_(Pujari_Vav)/img3.jpg,artifact image
IMG1351,artifact,A216,images/artifacts/A216_Stone_Inscription_of_Ra'Mandlik_(Samvat_1507)/img1.jpg,artifact image
IMG1352,artifact,A216,images/artifacts/A216_Stone_Inscription_of_Ra'Mandlik_(Samvat_1507)/img2.jpg,artifact image
IMG1353,artifact,A216,images/artifacts/A216_Stone_Inscription_of_Ra'Mandlik_(Samvat_1507)/img3.jpg,artifact image
IMG1354,artifact,A218,images/artifacts/A218_Replica_of_Ashoka_Stone_Inscription/img1.jpg,artifact image
IMG1355,artifact,A218,images/artifacts/A218_Replica_of_Ashoka_Stone_Inscription/img2.jpg,artifact image
IMG1356,artifact,A218,images/artifacts/A218_Replica_of_Ashoka_Stone_Inscription/img3.jpg,artifact image
IMG1357,artifact,A229,images/artifacts/A229_Stone_Inscription_with_Mai_Gadechi_of_H_S_685/img1.jpg,artifact image
IMG1358,artifact,A229,images/artifacts/A229_Stone_Inscription_with_Mai_Gadechi_of_H_S_685/img2.jpg,artifact image
IMG1359,artifact,A229,images/artifacts/A229_Stone_Inscription_with_Mai_Gadechi_of_H_S_685/img3.jpg,artifact image
IMG1360,artifact,A236,images/artifacts/A236_Wooden_Sandal_(Paduka)_of_Ramchandraji/img1.jpg,artifact image
IMG1361,artifact,A236,images/artifacts/A236_Wooden_Sandal_(Paduka)_of_Ramchandraji/img2.jpg,artifact image
IMG1362,artifact,A236,images/artifacts/A236_Wooden_Sandal_(Paduka)_of_Ramchandraji/img3.jpg,artifact image
IMG1363,artifact,A238,images/artifacts/A238_Hathi_Pagla/img1.jpg,artifact image
IMG1364,artifact,A238,images/artifacts/A238_Hathi_Pagla/img2.jpg,artifact image
IMG1365,artifact,A238,images/artifacts/A238_Hathi_Pagla/img3.jpg,artifact image
IMG1366,artifact,A259,images/artifacts/A259_Dhanvantari_no_Palio/img1.jpg,artifact image
IMG1367,artifact,A259,images/artifacts/A259_Dhanvantari_no_Palio/img2.jpg,artifact image
IMG1368,artifact,A259,images/artifacts/A259_Dhanvantari_no_Palio/img3.jpg,artifact image
IMG1369,artifact,A260,images/artifacts/A260_Memorial_Stone_of_Dah_Culture/img1.jpg,artifact image
IMG1370,artifact,A260,images/artifacts/A260_Memorial_Stone_of_Dah_Culture/img2.jpg,artifact image
IMG1371,artifact,A260,images/artifacts/A260_Memorial_Stone_of_Dah_Culture/img3.jpg,artifact image
IMG1372,artifact,A264,images/artifacts/A264_Nani_Vav-no_Shilalekh/img1.jpg,artifact image
IMG1373,artifact,A264,images/artifacts/A264_Nani_Vav-no_Shilalekh/img2.jpg,artifact image
IMG1374,artifact,A264,images/artifacts/A264_Nani_Vav-no_Shilalekh/img3.jpg,artifact image
IMG1375,artifact,A265,images/artifacts/A265_Ceiling_of_Jumma_Masjid_(S1408)/img1.jpg,artifact image
IMG1376,artifact,A265,images/artifacts/A265_Ceiling_of_Jumma_Masjid_(S1408)/img2.jpg,artifact image
IMG1377,artifact,A265,images/artifacts/A265_Ceiling_of_Jumma_Masjid_(S1408)/img3.jpg,artifact image
IMG1378,artifact,A267,images/artifacts/A267_Stone_Inscription_of_Vijayshwar_Mahadev/img1.jpg,artifact image
IMG1379,artifact,A267,images/artifacts/A267_Stone_Inscription_of_Vijayshwar_Mahadev/img2.jpg,artifact image
IMG1380,artifact,A267,images/artifacts/A267_Stone_Inscription_of_Vijayshwar_Mahadev/img3.jpg,artifact image
IMG1381,artifact,A274,images/artifacts/A274_Bilingual_Stone_Inscription_at_Gayatri_Temple/img1.jpg,artifact image
IMG1382,artifact,A274,images/artifacts/A274_Bilingual_Stone_Inscription_at_Gayatri_Temple/img2.jpg,artifact image
IMG1383,artifact,A274,images/artifacts/A274_Bilingual_Stone_Inscription_at_Gayatri_Temple/img3.jpg,artifact image
IMG1384,artifact,A277,images/artifacts/A277_Stone_Inscription_at_Kaji_Masjid/img1.jpg,artifact image
IMG1385,artifact,A277,images/artifacts/A277_Stone_Inscription_at_Kaji_Masjid/img2.jpg,artifact image
IMG1386,artifact,A277,images/artifacts/A277_Stone_Inscription_at_Kaji_Masjid/img3.jpg,artifact image
IMG1387,artifact,A285,images/artifacts/A285_Stone_Inscription_of_Bhadrakali_Mata/img1.jpg,artifact image
IMG1388,artifact,A285,images/artifacts/A285_Stone_Inscription_of_Bhadrakali_Mata/img2.jpg,artifact image
IMG1389,artifact,A285,images/artifacts/A285_Stone_Inscription_of_Bhadrakali_Mata/img3.jpg,artifact image
IMG1390,artifact,A287,images/artifacts/A287_Stone_Inscription_(at_Shah_Makbara)/img1.jpg,artifact image
IMG1391,artifact,A287,images/artifacts/A287_Stone_Inscription_(at_Shah_Makbara)/img2.jpg,artifact image
IMG1392,artifact,A287,images/artifacts/A287_Stone_Inscription_(at_Shah_Makbara)/img3.jpg,artifact image
IMG1393,artifact,A288,images/artifacts/A288_Stone_Inscription_at_Mussafar_Masjid/img1.jpg,artifact image
IMG1394,artifact,A288,images/artifacts/A288_Stone_Inscription_at_Mussafar_Masjid/img2.jpg,artifact image
IMG1395,artifact,A288,images/artifacts/A288_Stone_Inscription_at_Mussafar_Masjid/img3.jpg,artifact image
IMG1396,artifact,A289,images/artifacts/A289_Stone_Inscription_Near_Mota_Darwaja/img1.jpg,artifact image
IMG1397,artifact,A289,images/artifacts/A289_Stone_Inscription_Near_Mota_Darwaja/img2.jpg,artifact image
IMG1398,artifact,A289,images/artifacts/A289_Stone_Inscription_Near_Mota_Darwaja/img3.jpg,artifact image
IMG1399,artifact,A290,images/artifacts/A290_Ceiling_of_Riyapir_Masjid/img1.jpg,artifact image
IMG1400,artifact,A290,images/artifacts/A290_Ceiling_of_Riyapir_Masjid/img2.jpg,artifact image
IMG1401,artifact,A290,images/artifacts/A290_Ceiling_of_Riyapir_Masjid/img3.jpg,artifact image
IMG1402,artifact,A294,images/artifacts/A294_Stone_Inscription_of_Sultan_Ahmed/img1.jpg,artifact image
IMG1403,artifact,A294,images/artifacts/A294_Stone_Inscription_of_Sultan_Ahmed/img2.jpg,artifact image
IMG1404,artifact,A294,images/artifacts/A294_Stone_Inscription_of_Sultan_Ahmed/img3.jpg,artifact image
IMG1405,artifact,A297,images/artifacts/A297_Stone_Inscription_at_Jumma_Masjid_(HS732)/img1.jpg,artifact image
IMG1406,artifact,A297,images/artifacts/A297_Stone_Inscription_at_Jumma_Masjid_(HS732)/img2.jpg,artifact image
IMG1407,artifact,A297,images/artifacts/A297_Stone_Inscription_at_Jumma_Masjid_(HS732)/img3.jpg,artifact image
IMG1408,artifact,A298,images/artifacts/A298_Stone_Inscription_at_Harshadmata_Temple/img1.jpg,artifact image
IMG1409,artifact,A298,images/artifacts/A298_Stone_Inscription_at_Harshadmata_Temple/img2.jpg,artifact image
IMG1410,artifact,A298,images/artifacts/A298_Stone_Inscription_at_Harshadmata_Temple/img3.jpg,artifact image
IMG1411,artifact,A328,images/artifacts/A328_Memorial_Stone_near_Cemetery/img1.jpg,artifact image
IMG1412,artifact,A328,images/artifacts/A328_Memorial_Stone_near_Cemetery/img2.jpg,artifact image
IMG1413,artifact,A328,images/artifacts/A328_Memorial_Stone_near_Cemetery/img3.jpg,artifact image
IMG1414,artifact,A340,images/artifacts/A340_Stone_Inscription_(Kaleshwari_Mata_Temple)/img1.jpg,artifact image
IMG1415,artifact,A340,images/artifacts/A340_Stone_Inscription_(Kaleshwari_Mata_Temple)/img2.jpg,artifact image
IMG1416,artifact,A340,images/artifacts/A340_Stone_Inscription_(Kaleshwari_Mata_Temple)/img3.jpg,artifact image
IMG1417,artifact,A397,images/artifacts/A397_Memorial_Stone_of_Lakha_Fulani/img1.jpg,artifact image
IMG1418,artifact,A397,images/artifacts/A397_Memorial_Stone_of_Lakha_Fulani/img2.jpg,artifact image
IMG1419,artifact,A397,images/artifacts/A397_Memorial_Stone_of_Lakha_Fulani/img3.jpg,artifact image
IMG1420,artifact,A398,images/artifacts/A398_Stone_Inscription_in_Darbargadh/img1.jpg,artifact image
IMG1421,artifact,A398,images/artifacts/A398_Stone_Inscription_in_Darbargadh/img2.jpg,artifact image
IMG1422,artifact,A398,images/artifacts/A398_Stone_Inscription_in_Darbargadh/img3.jpg,artifact image
IMG1423,artifact,A405,images/artifacts/A405_Tamrapatra_(Copper_Plate_Record)/img1.jpg,artifact image
IMG1424,artifact,A405,images/artifacts/A405_Tamrapatra_(Copper_Plate_Record)/img2.jpg,artifact image
IMG1425,artifact,A405,images/artifacts/A405_Tamrapatra_(Copper_Plate_Record)/img3.jpg,artifact image
IMG1426,artifact,A407,images/artifacts/A407_Stone_Inscription_at_Jadeshwar_Mahadev/img1.jpg,artifact image
IMG1427,artifact,A407,images/artifacts/A407_Stone_Inscription_at_Jadeshwar_Mahadev/img2.jpg,artifact image
IMG1428,artifact,A407,images/artifacts/A407_Stone_Inscription_at_Jadeshwar_Mahadev/img3.jpg,artifact image
IMG1429,artifact,A462,images/artifacts/A462_Three_Inscriptions_(Neminath_Jain_Temple)/img1.jpg,artifact image
IMG1430,artifact,A462,images/artifacts/A462_Three_Inscriptions_(Neminath_Jain_Temple)/img2.jpg,artifact image
IMG1431,artifact,A462,images/artifacts/A462_Three_Inscriptions_(Neminath_Jain_Temple)/img3.jpg,artifact image
IMG1432,artifact,A463,images/artifacts/A463_Six_Inscriptions_(Vastupal_Jain_Temple)/img1.jpg,artifact image
IMG1433,artifact,A463,images/artifacts/A463_Six_Inscriptions_(Vastupal_Jain_Temple)/img2.jpg,artifact image
IMG1434,artifact,A463,images/artifacts/A463_Six_Inscriptions_(Vastupal_Jain_Temple)/img3.jpg,artifact image
IMG1435,artifact,A656,images/artifacts/A656_Archaeological_Remains_(Plot_535)/img1.jpg,artifact image
IMG1436,artifact,A656,images/artifacts/A656_Archaeological_Remains_(Plot_535)/img2.jpg,artifact image
IMG1437,artifact,A656,images/artifacts/A656_Archaeological_Remains_(Plot_535)/img3.jpg,artifact image
IMG1438,artifact,A662,images/artifacts/A662_Microlithic_Tools_of_Anarapura/img1.jpg,artifact image
IMG1439,artifact,A662,images/artifacts/A662_Microlithic_Tools_of_Anarapura/img2.jpg,artifact image
IMG1440,artifact,A662,images/artifacts/A662_Microlithic_Tools_of_Anarapura/img3.jpg,artifact image
IMG1441,artifact,A669,images/artifacts/A669_Archaeological_Remains_of_Sandhiyapura/img1.jpg,artifact image
IMG1442,artifact,A669,images/artifacts/A669_Archaeological_Remains_of_Sandhiyapura/img2.jpg,artifact image
IMG1443,artifact,A669,images/artifacts/A669_Archaeological_Remains_of_Sandhiyapura/img3.jpg,artifact image
IMG1444,artifact,A670,images/artifacts/A670_Excavated_Artifacts_of_Kayavarohan/img1.jpg,artifact image
IMG1445,artifact,A670,images/artifacts/A670_Excavated_Artifacts_of_Kayavarohan/img2.jpg,artifact image
IMG1446,artifact,A670,images/artifacts/A670_Excavated_Artifacts_of_Kayavarohan/img3.jpg,artifact image
IMG1447,artifact,A672,images/artifacts/A672_Frescos_of_Bhau_Tambekar’s_Wada/img1.jpg,artifact image
IMG1448,artifact,A672,images/artifacts/A672_Frescos_of_Bhau_Tambekar’s_Wada/img2.jpg,artifact image
IMG1449,artifact,A672,images/artifacts/A672_Frescos_of_Bhau_Tambekar’s_Wada/img3.jpg,artifact image
IMG1450,artifact,A673,images/artifacts/A673_Historic_Site_SNo_431_to_435/img1.jpg,artifact image
IMG1451,artifact,A673,images/artifacts/A673_Historic_Site_SNo_431_to_435/img2.jpg,artifact image
IMG1452,artifact,A673,images/artifacts/A673_Historic_Site_SNo_431_to_435/img3.jpg,artifact image
IMG1453,artifact,A674,images/artifacts/A674_Ancient_site_Gohilwad_Timbo_(Mound)/img1.jpg,artifact image
IMG1454,artifact,A674,images/artifacts/A674_Ancient_site_Gohilwad_Timbo_(Mound)/img2.jpg,artifact image
IMG1455,artifact,A674,images/artifacts/A674_Ancient_site_Gohilwad_Timbo_(Mound)/img3.jpg,artifact image
IMG1456,artifact,A675,images/artifacts/A675_Fresco_on_the_wall_of_Kashivisvanath_temple/img1.jpg,artifact image
IMG1457,artifact,A675,images/artifacts/A675_Fresco_on_the_wall_of_Kashivisvanath_temple/img2.jpg,artifact image
IMG1458,artifact,A675,images/artifacts/A675_Fresco_on_the_wall_of_Kashivisvanath_temple/img3.jpg,artifact image
IMG1459,artifact,A676,images/artifacts/A676_Ancient_Site/img1.jpg,artifact image
IMG1460,artifact,A676,images/artifacts/A676_Ancient_Site/img2.jpg,artifact image
IMG1461,artifact,A676,images/artifacts/A676_Ancient_Site/img3.jpg,artifact image
IMG1462,artifact,A681,images/artifacts/A681_Vallabhipur_Mound_Artifacts/img1.jpg,artifact image
IMG1463,artifact,A681,images/artifacts/A681_Vallabhipur_Mound_Artifacts/img2.jpg,artifact image
IMG1464,artifact,A681,images/artifacts/A681_Vallabhipur_Mound_Artifacts/img3.jpg,artifact image
IMG1465,artifact,A686,images/artifacts/A686_Kshatrapa_Inscriptions/img1.jpg,artifact image
IMG1466,artifact,A686,images/artifacts/A686_Kshatrapa_Inscriptions/img2.jpg,artifact image
IMG1467,artifact,A686,images/artifacts/A686_Kshatrapa_Inscriptions/img3.jpg,artifact image
IMG1468,artifact,A696,images/artifacts/A696_Intwa_Mound_Artifacts/img1.jpg,artifact image
IMG1469,artifact,A696,images/artifacts/A696_Intwa_Mound_Artifacts/img2.jpg,artifact image
IMG1470,artifact,A696,images/artifacts/A696_Intwa_Mound_Artifacts/img3.jpg,artifact image
IMG1471,artifact,A704,images/artifacts/A704_Kotada_Site_Artifacts/img1.jpg,artifact image
IMG1472,artifact,A704,images/artifacts/A704_Kotada_Site_Artifacts/img2.jpg,artifact image
IMG1473,artifact,A704,images/artifacts/A704_Kotada_Site_Artifacts/img3.jpg,artifact image
IMG1474,artifact,A705,images/artifacts/A705_Juni_Kuran_Site_Artifacts/img1.jpg,artifact image
IMG1475,artifact,A705,images/artifacts/A705_Juni_Kuran_Site_Artifacts/img2.jpg,artifact image
IMG1476,artifact,A705,images/artifacts/A705_Juni_Kuran_Site_Artifacts/img3.jpg,artifact image
IMG1477,artifact,A707,images/artifacts/A707_Surkotada_Excavation_Finds/img1.jpg,artifact image
IMG1478,artifact,A707,images/artifacts/A707_Surkotada_Excavation_Finds/img2.jpg,artifact image
IMG1479,artifact,A707,images/artifacts/A707_Surkotada_Excavation_Finds/img3.jpg,artifact image
IMG1480,artifact,A713,images/artifacts/A713_Rangpur_Mound_Artifacts/img1.jpg,artifact image
IMG1481,artifact,A713,images/artifacts/A713_Rangpur_Mound_Artifacts/img2.jpg,artifact image
IMG1482,artifact,A713,images/artifacts/A713_Rangpur_Mound_Artifacts/img3.jpg,artifact image
IMG1483,artifact,A715,images/artifacts/A715_Sejakpur_Site_Artifacts/img1.jpg,artifact image
IMG1484,artifact,A715,images/artifacts/A715_Sejakpur_Site_Artifacts/img2.jpg,artifact image
IMG1485,artifact,A715,images/artifacts/A715_Sejakpur_Site_Artifacts/img3.jpg,artifact image
IMG1486,artifact,A718,images/artifacts/A718_Dholavira_Quarry_Artifacts_I/img1.jpg,artifact image
IMG1487,artifact,A718,images/artifacts/A718_Dholavira_Quarry_Artifacts_I/img2.jpg,artifact image
IMG1488,artifact,A718,images/artifacts/A718_Dholavira_Quarry_Artifacts_I/img3.jpg,artifact image
IMG1489,artifact,A719,images/artifacts/A719_Dholavira_Quarry_Artifacts_II/img1.jpg,artifact image
IMG1490,artifact,A719,images/artifacts/A719_Dholavira_Quarry_Artifacts_II/img2.jpg,artifact image
IMG1491,artifact,A719,images/artifacts/A719_Dholavira_Quarry_Artifacts_II/img3.jpg,artifact image
